Apps,Version,Pubs,Datasets,NTAX,Character_counts,Alignment_counts,Site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,Percent_CPU_usage,Execution_time_secs,RAM_usage_Mb
AMAS (--check-align),v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.95,511640,231,4.95,499.64844
AMAS (--check-align),v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.91,513184,232,4.91,501.15625
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:27.24,739956,103,207.24,722.6133
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:39.03,737404,103,219.03,720.1211
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:34.51,740096,103,214.51,722.75
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:31.92,737584,103,211.92000000000002,720.2969
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:31.33,737388,103,211.32999999999998,720.10547
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.35,28936,1961,0.35,28.257813
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.35,27208,1958,0.35,26.570313
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.34,28800,2010,0.34,28.125
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.34,28096,1997,0.34,27.4375
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.34,26824,2047,0.34,26.195313
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.26,21440,1396,0.26,20.9375
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.26,19136,1330,0.26,18.6875
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.25,20660,1435,0.25,20.175781
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.25,21200,1404,0.25,20.703125
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.24,19136,1493,0.24,18.6875
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.23,29284,1250,0.23,28.597656
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.27,28984,1046,0.27,28.304688
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.24,29232,1211,0.24,28.546875
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.29,29564,988,0.29,28.871094
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.21,29620,1395,0.21,28.925781
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.23,20684,679,0.23,20.199219
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.23,19328,684,0.23,18.875
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.23,20872,673,0.23,20.382813
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.22,21604,707,0.22,21.097656
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.24,21056,678,0.24,20.5625
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.50,636232,503,1.5,621.3203
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.49,634756,480,1.49,619.8789
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.62,635372,455,1.62,620.48047
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.61,637904,460,1.61,622.9531
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.50,637640,494,1.5,622.6953
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.30,369628,354,1.3,360.96484
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.30,370204,348,1.3,361.52734
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.30,369876,357,1.3,361.20703
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.31,370028,352,1.31,361.35547
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.30,369564,354,1.3,360.90234
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,8:08.65,638280,101,488.65,623.3203
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,8:36.95,637084,101,516.95,622.15234
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,8:03.71,636464,101,483.71,621.5469
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,8:05.54,635924,101,485.54,621.01953
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,8:19.26,639196,101,499.26,624.21484
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:21.67,370012,114,21.67,361.33984
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:22.10,370488,114,22.1,361.8047
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:21.72,371800,115,21.72,363.08594
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:20.94,370652,116,20.94,361.96484
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:21.79,371084,115,21.79,362.38672
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.40,21160,716,0.4,20.664063
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.41,21372,704,0.41,20.871094
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.41,20976,699,0.41,20.484375
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.43,21156,679,0.43,20.660156
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.41,20600,696,0.41,20.117188
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,17148,1808,0.28,16.746094
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,14508,1801,0.28,14.167969
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.34,17224,1487,0.34,16.820313
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.29,14700,1779,0.29,14.355469
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,15276,1815,0.28,14.917969
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.30,15320,1525,0.3,14.9609375
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.27,15548,1702,0.27,15.183594
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,15328,1645,0.28,14.96875
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.32,15352,1418,0.32,14.9921875
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.33,13248,1363,0.33,12.9375
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.36,21400,1421,0.36,20.898438
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.36,21452,1425,0.36,20.949219
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.41,19696,1235,0.41,19.234375
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.48,21216,1047,0.48,20.71875
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.40,20848,1263,0.4,20.359375
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.42,19256,473,0.42,18.804688
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.42,21168,470,0.42,20.671875
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.41,19064,472,0.41,18.617188
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.39,20224,495,0.39,19.75
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.43,20744,464,0.43,20.257813
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,16760,727,0.28,16.367188
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.30,14892,703,0.3,14.542969
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.30,14700,697,0.3,14.355469
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.24,16956,856,0.24,16.558594
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.27,16428,770,0.27,16.042969
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.27,14940,932,0.27,14.589844
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,15540,921,0.28,15.175781
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.31,13632,818,0.31,13.3125
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.31,15312,807,0.31,14.953125
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.32,13440,783,0.32,13.125
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.46,21248,711,0.46,20.75
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.45,21620,738,0.45,21.113281
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.56,21584,602,0.56,21.078125
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.56,19120,576,0.56,18.671875
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.51,21232,658,0.51,20.734375
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:02.38,394476,282,2.38,385.23047
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:02.35,394284,291,2.35,385.04297
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:02.34,392676,288,2.34,383.47266
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:02.24,393876,300,2.24,384.64453
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:02.25,394852,304,2.25,385.59766
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.29,433868,419,1.29,423.69922
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.19,433916,461,1.19,423.7461
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.19,433364,468,1.19,423.20703
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.19,433988,446,1.19,423.8164
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.30,433260,434,1.3,423.10547
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.29,511884,673,1.29,499.88672
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.50,511152,575,1.5,499.17188
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Sequence Removal (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.39,513788,613,1.39,501.7461
